Product,Product URL,Vendor,Vendor URL,Price in AUD,Category,Quantity,Date Time Recorded
"MOON ROCK,GSC,BLUE BERRY AND STRAINS AVAILABLE (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/88390d50-e773-11ea-b141-8b175bc93a63,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,300.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
"Grand Daddy Purple,Durban Poison,Green Crack,Sour Diesel (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/875c87a0-e773-11ea-9c00-e173641d33dd,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,50000.0,Thu Sep 17 14:55:45 2020
BUY TOP GRADE MARIJUANA ONLINE FROM USA- WORLDWIDE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/865918f0-e773-11ea-bcd1-97faaac2869b,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,250.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
ORDER BOTH INDICA AND SATIVA STRAINS ONLINE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/84ec1060-e773-11ea-ac84-3fe41b6a1bb8,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
TOPSHELF GORILLA GLUE & OTHER STRAINS 1LB $1000 (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/84640910-e773-11ea-acd5-cd57f020657d,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
ORDER TOP QUALITY MARIJUANA STRAINS AT VERY GOOD RATES (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/82f3b3b0-e773-11ea-9d4d-dd4821866681,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
ORDER MOONROCK MARIJUANA STRAINS ONLINE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/81ab2b20-e773-11ea-ba69-bfdd13f43007,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
TOPSHELF GORILLA GLUE & OTHER STRAINS 1LB $1000 (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3f616d10-e773-11ea-8df4-8be106f9c597,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,500.0,Cannabis & Hashish,200000.0,Thu Sep 17 14:55:45 2020
"ORDER AK-47,OG-KUSH MARIJUANA STRAINS OVERNIGHT DELIVERY AVAILABLE (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/3b054cf0-e773-11ea-9996-0787b6b2cbb1,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,250.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
"MOON ROCK,GSC,BLUE BERRY AND STRAINS AVAILABLE (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/39e08470-e773-11ea-996f-215d08ecde1e,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,300.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
"Grand Daddy Purple,Durban Poison,Green Crack,Sour Diesel (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/35e5aa30-e773-11ea-ace2-3ddd64e6d5c3,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,50000.0,Thu Sep 17 14:55:45 2020
BUY TOP GRADE MARIJUANA ONLINE FROM USA- WORLDWIDE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/34861440-e773-11ea-b182-0da28ab3cc5e,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,250.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
ORDER BOTH INDICA AND SATIVA STRAINS ONLINE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3323fb00-e773-11ea-9ad2-738d42ac57de,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
TOPSHELF GORILLA GLUE & OTHER STRAINS 1LB $1000 (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3239f440-e773-11ea-87b1-f5b1aff9f4f8,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis Concentrates,500000.0,Thu Sep 17 14:55:45 2020
ORDER TOP QUALITY MARIJUANA STRAINS AT VERY GOOD RATES (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/30ebf080-e773-11ea-88bb-d10fd833b199,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
ORDER MOONROCK MARIJUANA STRAINS ONLINE (Clone) (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/2fb44b10-e773-11ea-8a46-8395d099f27f,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Cannabis & Hashish,500000.0,Thu Sep 17 14:55:45 2020
"Grand Daddy Purple,Durban Poison,Green Crack,Sour Diesel (Clone) (Clone) (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/2ea7ff60-e773-11ea-be3a-6737e6764319,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,300.0,Cannabis & Hashish,200000.0,Thu Sep 17 14:55:45 2020
SQLi Dumper - hack and get any database !,http://jcnhui6sgumsawtd.onion/product/bc079ee0-bc6a-11ea-84bc-3df44d902f38,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Uplay accounts - free games !,http://jcnhui6sgumsawtd.onion/product/9ae241c0-bc6a-11ea-829c-fb6014df75d9,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Spotify accounts - free music !,http://jcnhui6sgumsawtd.onion/product/7ce6e9d0-bc6a-11ea-87da-e1aafd317e9e,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack eShops accounts - get free items,http://jcnhui6sgumsawtd.onion/product/5ba60dc0-bc6a-11ea-a3e5-03070374785f,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Origin accounts - play free !,http://jcnhui6sgumsawtd.onion/product/327397a0-bc6a-11ea-a5c6-7b15ff754cb4,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Netflix accounts - free Netflix !,http://jcnhui6sgumsawtd.onion/product/11d13500-bc6a-11ea-b15a-3dd268f18bb6,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Minecraft accounts !,http://jcnhui6sgumsawtd.onion/product/f14d0c20-bc69-11ea-9a28-65bdd6fda910,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Ebay accounts !,http://jcnhui6sgumsawtd.onion/product/d3968380-bc69-11ea-9f51-f7ff968e12e2,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Software to Hack Chaturbate accounts !,http://jcnhui6sgumsawtd.onion/product/b36e2260-bc69-11ea-9753-bd438fdf19dd,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Link Searcher - hack and get any database !,http://jcnhui6sgumsawtd.onion/product/955890a0-bc69-11ea-a428-e7cf11fa2ead,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Hash Finder - crack and get any database !,http://jcnhui6sgumsawtd.onion/product/4e014e80-bc69-11ea-af14-6945581ed0b7,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Dorks Maker - crack and get any database !,http://jcnhui6sgumsawtd.onion/product/2bbc5280-bc69-11ea-8ad3-353a0d236138,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,41.6,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Bundle Hacking tools to become a Millionaire !!,http://jcnhui6sgumsawtd.onion/product/083fed30-bc69-11ea-ae3c-c9467cb04a0c,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,312.01,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
Which files were opened during your absence !,http://jcnhui6sgumsawtd.onion/product/c48213c0-bc68-11ea-bc81-ad91e3f83ba0,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Avast Internet Security 2018 - Free until 2038,http://jcnhui6sgumsawtd.onion/product/7f489c20-bc68-11ea-a862-03ca5a6d5850,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Aomei Partition - cracked,http://jcnhui6sgumsawtd.onion/product/56b010d0-bc68-11ea-90bb-8764cf909aec,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Aomei Backupper - cracked,http://jcnhui6sgumsawtd.onion/product/305ecb30-bc68-11ea-92d2-c50df3b08d92,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Automatic File Translation Software - no traces,http://jcnhui6sgumsawtd.onion/product/ece48b40-bc67-11ea-8494-61527997b381,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Automatic Video Translation Software - no traces,http://jcnhui6sgumsawtd.onion/product/b6d7b440-bc67-11ea-a590-35a26d4f0cc5,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,10.4,Software,100000.0,Thu Sep 17 14:55:45 2020
Microsoft Office 2019 - newest office for PC !,http://jcnhui6sgumsawtd.onion/product/54ac2560-bc67-11ea-a108-1307ec882970,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,3.12,Software,100000.0,Thu Sep 17 14:55:45 2020
Mac - Microsoft Office 2019 for Mac Multilingual,http://jcnhui6sgumsawtd.onion/product/330a96e0-bc67-11ea-8b75-efa04fbdc6ea,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,3.12,Software,100000.0,Thu Sep 17 14:55:45 2020
Ultimate Antivirus Collection 2018 - all is here,http://jcnhui6sgumsawtd.onion/product/dfd3a960-bc65-11ea-a06e-efb5bace3561,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,4.15,Software & Malware,100000.0,Thu Sep 17 14:55:45 2020
fast and instant western union cashout (Clone),http://jcnhui6sgumsawtd.onion/product/b1f01210-bb35-11ea-b94a-edecca4ccd3c,vouchas,http://jcnhui6sgumsawtd.onion/vendor/dd376320-830c-11ea-a47c-af907069b21e,200.0,Digital Goods,1000000.0,Thu Sep 17 14:55:45 2020
Bestseller - Account Creator Extreme Version 4.2,http://jcnhui6sgumsawtd.onion/product/c1b6f020-bab0-11ea-945c-1114561c44f7,g3cko,http://jcnhui6sgumsawtd.onion/vendor/91c6a710-4b7b-11ea-8045-9176fc4742a2,1.98,Software,100000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/5e3a1220-df03-11ea-8ce1-370de82a0fa6,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/5be344d0-df03-11ea-86a7-157eed569d6f,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/59826b90-df03-11ea-b10e-e13cc4277c4e,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/56ff2d60-df03-11ea-a4b2-037c86772f9b,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/53d405f0-df03-11ea-a26a-b785a5aeeafb,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/5177ac10-df03-11ea-96e1-cff27feb8664,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/4f12f880-df03-11ea-966f-15615ed4b9df,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/4c990420-df03-11ea-ba80-07d4e15225c5,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/4a41c080-df03-11ea-898a-47bfb7b8c771,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/477406a0-df03-11ea-9587-c3b8c3e46ecb,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/451a8e20-df03-11ea-abe9-d1487c4cc010,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/42be33d0-df03-11ea-99f0-fb67b9e53ff7,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/4071a130-df03-11ea-9331-c9a081981d86,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3e33e290-df03-11ea-8813-d573f3011e01,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/3bc34630-df03-11ea-9a49-e7b50335262b,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/398d1470-df03-11ea-9139-593e7b82a5b6,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/373f9ae0-df03-11ea-b8b1-61debd4339fc,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/34d6dde0-df03-11ea-b688-a7965398b660,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/32514fc0-df03-11ea-93ed-f50b4eee2814,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/2f790e50-df03-11ea-b02a-e76d2d42507d,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/290e3070-df03-11ea-8b13-8d66f17ce417,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/254b7180-df03-11ea-9ce3-f928c6a0a0f4,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/21c3b6c0-df03-11ea-b9c8-7bec3360b7d4,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
Afghan Heroin Uncut 75-77% Purity!!!! (Clone) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/1dec0bf0-df03-11ea-a6bc-6f0cc5dfd1f2,myrebirth,http://jcnhui6sgumsawtd.onion/vendor/5eb62270-85ab-11ea-80cb-03728da5fca0,70.0,Drugs,5000.0,Thu Sep 17 14:55:45 2020
XANAX 2MG BARS PHARMA GREAT 100pills $200 (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/86500190-f069-11ea-a937-9125a82ba734,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,200.0,Benzodiazepines,10000.0,Thu Sep 17 14:55:45 2020
"100Tab GOBLIN'S DEN LSD 200ug,250ug,300ug (Clone) (Clone)",http://jcnhui6sgumsawtd.onion/product/84eff3c0-f069-11ea-90dc-531cb41272ef,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,250.0,LSD,10000.0,Thu Sep 17 14:55:45 2020
100gram Ketamine FULL ESCROW (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/81840dd0-f069-11ea-af7f-138af32de72c,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,1500.0,Ketamine,10000.0,Thu Sep 17 14:55:45 2020
1Pound buds-weed strain(SATIVA/INDICA/HYBRID) (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/7f970760-f069-11ea-920a-e19c02954c9e,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,2000.0,Buds & Flowers,10000.0,Thu Sep 17 14:55:45 2020
1Pound Crystal meth online (Ecstasy) $2000 FULL ESCROW (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/7de524f0-f069-11ea-82c2-4d9fb5e64821,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,2000.0,Meth,10000.0,Thu Sep 17 14:55:45 2020
[15Gr] for $200 MDMA CHAMPAGNE 87% pure (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/7c733bb0-f069-11ea-aab1-ddb7410768fc,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,200.0,Mdma,10000.0,Thu Sep 17 14:55:45 2020
Buy 10 Grams Uncut Cocaine (96% pure) $250 (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/78ffb120-f069-11ea-b89f-87694467713b,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,250.0,Cocaine,10000.0,Thu Sep 17 14:55:45 2020
Buy Adderall 30mg XR 100pills for $200 (Clone) (Clone),http://jcnhui6sgumsawtd.onion/product/7750fa10-f069-11ea-8473-cbfa3c6eae25,tonymax,http://jcnhui6sgumsawtd.onion/vendor/4abef770-ed51-11ea-a1b3-2f3e9097471f,200.0,Adderal & Vyvanse,10000.0,Thu Sep 17 14:55:45 2020
100 Pills 30mg Adderall (IR & XR) $350,http://jcnhui6sgumsawtd.onion/product/ccefd8d0-f068-11ea-bba2-19849dfce0d8,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,3.0,Cannabis Concentrates,10000.0,Thu Sep 17 14:55:45 2020
PHARMACY ADDERALL 30mg PILLS,http://jcnhui6sgumsawtd.onion/product/180ce1b0-f068-11ea-a09c-ff3a0379f6bc,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,300.0,Drugs,10000.0,Thu Sep 17 14:55:45 2020
Prepaid Card & Cloned Cards,http://jcnhui6sgumsawtd.onion/product/3f339800-f066-11ea-95bf-179f150ccd68,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,300.0,Cannabis Concentrates,100.0,Thu Sep 17 14:55:45 2020
FAST CREDIT CARD TOP UP (USA AND EU AREA),http://jcnhui6sgumsawtd.onion/product/3d901ae0-f065-11ea-9778-a32593ec99a2,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,300.0,Drugs,100.0,Thu Sep 17 14:55:45 2020
15g Pure Oxycodone Powder Available!! $250,http://jcnhui6sgumsawtd.onion/product/7dcfee00-f063-11ea-ad41-33f6083aabcc,GUNTER,http://jcnhui6sgumsawtd.onion/vendor/ead98750-ee7b-11ea-89e3-c1772261f001,250.0,Benzodiazepines,1000.0,Thu Sep 17 14:55:45 2020
BUY BLUE METH CRYSTAL ONLINE 50g for $300,http://jcnhui6sgumsawtd.onion/product/222b86c0-f062-11ea-85d0-b1beebac09d5,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,300.0,Meth,10000.0,Thu Sep 17 14:55:45 2020
Crysta Meth' 98% pure,http://jcnhui6sgumsawtd.onion/product/be94e540-f061-11ea-bd1e-a9b40a0ba6bf,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,250.0,Meth,10000.0,Thu Sep 17 14:55:45 2020
crystal (meth) $meth-am-,http://jcnhui6sgumsawtd.onion/product/28ab09c0-f061-11ea-aed8-6b896d60c938,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,250.0,Meth,10000.0,Thu Sep 17 14:55:45 2020
Cristal meth 97% Pure,http://jcnhui6sgumsawtd.onion/product/713db500-f060-11ea-b447-1f1f15bf5d40,WeAreAMSTERDAM,http://jcnhui6sgumsawtd.onion/vendor/8aca7060-ec4f-11ea-8c1f-138ace4f110f,225.0,Meth,100000.0,Thu Sep 17 14:55:45 2020
